source_path,output_scope,classification,title,start_line,heading_codes,body_codes,matched_v1_codes,matched_v2_codes,output_path,basis,warning
docs2/D05-상품관리/상품관리.md,V1,V1_SPLIT,DLG-P012-상품이미지업로드 상품 대표 이미지 업로드,1729,DLG-P012,"DLG-P012, PRD-04, PRD-EXT-01, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-01, PRD-EXT-01-01, PRD-EXT-01-02, PRD-EXT-01-03, PRD-EXT-01-04, PRD-EXT-01-05, PRD-EXT-01-06, PRD-EXT-01-07, PRD-EXT-01-08, PRD-EXT-01-09, PRD-EXT-01-10, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08",,V1/D05-상품관리/상품관리.md,`PRD-EXT-01`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-01`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-02`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-03`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-04`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-05`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); 외 14개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2_SPLIT,DLG-P012-상품이미지업로드 상품 대표 이미지 업로드,1729,DLG-P012,"DLG-P012, PRD-04, PRD-EXT-01, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-01, PRD-EXT-01-01, PRD-EXT-01-02, PRD-EXT-01-03, PRD-EXT-01-04, PRD-EXT-01-05, PRD-EXT-01-06, PRD-EXT-01-07, PRD-EXT-01-08, PRD-EXT-01-09, PRD-EXT-01-10, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08","PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08",V2/D05-상품관리/상품관리.md,`PRD-04`: 764행 `PRD-04-03` 할인 수정; `PRD-04-01`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-02`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-03`: 764행 `PRD-04-03` 할인 수정; `PRD-04-04`: 765행 `PRD-04-04` 할인 삭제; `PRD-04-05`: 766행 `PRD-04-05` 변경 이력; 외 11개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V1,V1_SPLIT,DLG-P013-할인정책추가수정 복합 할인 정책 추가/수정,1811,DLG-P013,"DLG-P013, PRD-04, PRD-EXT-01, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-01, PRD-EXT-01-01, PRD-EXT-01-02, PRD-EXT-01-03, PRD-EXT-01-04, PRD-EXT-01-05, PRD-EXT-01-06, PRD-EXT-01-07, PRD-EXT-01-08, PRD-EXT-01-09, PRD-EXT-01-10, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08",,V1/D05-상품관리/상품관리.md,`PRD-EXT-01`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-01`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-02`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-03`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-04`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); `PRD-EXT-01-05`: 247행 `PRD-EXT-01` 상품 등록 / 수정 (모달형 패널); 외 14개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2_SPLIT,DLG-P013-할인정책추가수정 복합 할인 정책 추가/수정,1811,DLG-P013,"DLG-P013, PRD-04, PRD-EXT-01, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-01, PRD-EXT-01-01, PRD-EXT-01-02, PRD-EXT-01-03, PRD-EXT-01-04, PRD-EXT-01-05, PRD-EXT-01-06, PRD-EXT-01-07, PRD-EXT-01-08, PRD-EXT-01-09, PRD-EXT-01-10, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08","PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08",V2/D05-상품관리/상품관리.md,`PRD-04`: 764행 `PRD-04-03` 할인 수정; `PRD-04-01`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-02`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-03`: 764행 `PRD-04-03` 할인 수정; `PRD-04-04`: 765행 `PRD-04-04` 할인 삭제; `PRD-04-05`: 766행 `PRD-04-05` 변경 이력; 외 11개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V1,V1_SPLIT,DLG-P014-가격이력조회 가격 이력 상세 조회,1899,DLG-P014,"DLG-P014, PRD-04, PRD-EXT-02, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-02, PRD-EXT-02-01, PRD-EXT-02-02, PRD-EXT-02-03, PRD-EXT-02-04, PRD-EXT-02-05, PRD-EXT-02-06, PRD-EXT-02-07, PRD-EXT-02-08, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08",,V1/D05-상품관리/상품관리.md,`PRD-EXT-02`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-01`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-02`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-03`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-04`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-05`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); 외 12개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2_SPLIT,DLG-P014-가격이력조회 가격 이력 상세 조회,1899,DLG-P014,"DLG-P014, PRD-04, PRD-EXT-02, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-02, PRD-EXT-02-01, PRD-EXT-02-02, PRD-EXT-02-03, PRD-EXT-02-04, PRD-EXT-02-05, PRD-EXT-02-06, PRD-EXT-02-07, PRD-EXT-02-08, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08","PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08",V2/D05-상품관리/상품관리.md,`PRD-04`: 764행 `PRD-04-03` 할인 수정; `PRD-04-01`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-02`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-03`: 764행 `PRD-04-03` 할인 수정; `PRD-04-04`: 765행 `PRD-04-04` 할인 삭제; `PRD-04-05`: 766행 `PRD-04-05` 변경 이력; 외 11개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V1,V1_SPLIT,DLG-P015-할인정책삭제확인 할인 정책 삭제 확인,1985,DLG-P015,"DLG-P015, PRD-04, PRD-EXT-02, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-02, PRD-EXT-02-01, PRD-EXT-02-02, PRD-EXT-02-03, PRD-EXT-02-04, PRD-EXT-02-05, PRD-EXT-02-06, PRD-EXT-02-07, PRD-EXT-02-08, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08",,V1/D05-상품관리/상품관리.md,`PRD-EXT-02`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-01`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-02`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-03`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-04`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); `PRD-EXT-02-05`: 258행 `PRD-EXT-02` 상품 상세 패널 (조회 + 가격 이력 + 판매 현황); 외 12개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2_SPLIT,DLG-P015-할인정책삭제확인 할인 정책 삭제 확인,1985,DLG-P015,"DLG-P015, PRD-04, PRD-EXT-02, SCR-S003, MBR-EXT-04, PRD-08, NFR-19, D-1","PRD-EXT-02, PRD-EXT-02-01, PRD-EXT-02-02, PRD-EXT-02-03, PRD-EXT-02-04, PRD-EXT-02-05, PRD-EXT-02-06, PRD-EXT-02-07, PRD-EXT-02-08, MBR-EXT-04, MBR-EXT-04-01, MBR-EXT-04-02, MBR-EXT-04-03, MBR-EXT-04-04, MBR-EXT-04-05, MBR-EXT-04-06, MBR-EXT-04-07, MBR-EXT-04-08","PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08",V2/D05-상품관리/상품관리.md,`PRD-04`: 764행 `PRD-04-03` 할인 수정; `PRD-04-01`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-02`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-03`: 764행 `PRD-04-03` 할인 수정; `PRD-04-04`: 765행 `PRD-04-04` 할인 삭제; `PRD-04-05`: 766행 `PRD-04-05` 변경 이력; 외 11개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P016-카탈로그미리보기 카탈로그 미리보기,2063,DLG-P016,"DLG-P016, PRD-05, PAGE-BREAK-INSIDE, PRD-08, PRD-04, DLG-P018",,"PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08, PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07",V2/D05-상품관리/상품관리.md,`PRD-05`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-01`: 945행 `PRD-05` 상품 카탈로그 (회원 상담 + 인쇄·공유); `PRD-05-02`: 947행 `PRD-05-02` 필터 바; `PRD-05-03`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-04`: 949행 `PRD-05-04` 카탈로그 설정; `PRD-05-05`: 950행 `PRD-05-05` 카탈로그 편집; 외 20개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P017-카탈로그설정 카탈로그 표시 옵션 설정,2143,DLG-P017,"DLG-P017, PRD-05, PAGE-BREAK-INSIDE, PRD-08, PRD-04, DLG-P018",,"PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08, PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07",V2/D05-상품관리/상품관리.md,`PRD-05`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-01`: 945행 `PRD-05` 상품 카탈로그 (회원 상담 + 인쇄·공유); `PRD-05-02`: 947행 `PRD-05-02` 필터 바; `PRD-05-03`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-04`: 949행 `PRD-05-04` 카탈로그 설정; `PRD-05-05`: 950행 `PRD-05-05` 카탈로그 편집; 외 20개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P018-카탈로그편집 카탈로그 내용 편집,2230,DLG-P018,"DLG-P018, PRD-05, PAGE-BREAK-INSIDE, PRD-08, PRD-04",,"PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08, PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07",V2/D05-상품관리/상품관리.md,`PRD-05`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-01`: 945행 `PRD-05` 상품 카탈로그 (회원 상담 + 인쇄·공유); `PRD-05-02`: 947행 `PRD-05-02` 필터 바; `PRD-05-03`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-04`: 949행 `PRD-05-04` 카탈로그 설정; `PRD-05-05`: 950행 `PRD-05-05` 카탈로그 편집; 외 20개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P019-입고등록 입고 등록,2315,DLG-P019,"DLG-P019, PRD-07, DLG-P020, DLG-P021, DLG-P022, FAC-06, NFR-19, SCR-S004, PRD-05",,"PRD-07, PRD-07-01, PRD-07-02, PRD-07-03, PRD-07-04, PRD-07-05, PRD-07-06, PRD-07-07, PRD-07-08, PRD-07-09, FAC-06, FAC-06-01, FAC-06-02, FAC-06-03, FAC-06-04, FAC-06-05, FAC-06-06, FAC-06-07, FAC-06-08, FAC-06-09, PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08",V2/D05-상품관리/상품관리.md,`PRD-07`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-01`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); `PRD-07-02`: 965행 `PRD-07-02` 필터 / 검색; `PRD-07-03`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-04`: 967행 `PRD-07-04` 입고 등록; `PRD-07-05`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); 외 23개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P020-출고등록 출고 등록,2404,DLG-P020,"DLG-P020, PRD-07, DLG-P019, DLG-P021, DLG-P022, FAC-06, NFR-19, SCR-S004, PRD-05",,"PRD-07, PRD-07-01, PRD-07-02, PRD-07-03, PRD-07-04, PRD-07-05, PRD-07-06, PRD-07-07, PRD-07-08, PRD-07-09, FAC-06, FAC-06-01, FAC-06-02, FAC-06-03, FAC-06-04, FAC-06-05, FAC-06-06, FAC-06-07, FAC-06-08, FAC-06-09, PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08",V2/D05-상품관리/상품관리.md,`PRD-07`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-01`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); `PRD-07-02`: 965행 `PRD-07-02` 필터 / 검색; `PRD-07-03`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-04`: 967행 `PRD-07-04` 입고 등록; `PRD-07-05`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); 외 23개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P021-재고조정 재고 수동 조정,2494,DLG-P021,"DLG-P021, PRD-07, DLG-P019, DLG-P020, DLG-P022, NFR-19, SCR-S004, PRD-05",,"PRD-07, PRD-07-01, PRD-07-02, PRD-07-03, PRD-07-04, PRD-07-05, PRD-07-06, PRD-07-07, PRD-07-08, PRD-07-09, PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08",V2/D05-상품관리/상품관리.md,`PRD-07`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-01`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); `PRD-07-02`: 965행 `PRD-07-02` 필터 / 검색; `PRD-07-03`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-04`: 967행 `PRD-07-04` 입고 등록; `PRD-07-05`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); 외 13개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P022-입출고이력 입출고 이력 조회,2585,DLG-P022,"DLG-P022, PRD-07, DLG-P019, DLG-P020, DLG-P021, NFR-19, SCR-S004, PRD-05",,"PRD-07, PRD-07-01, PRD-07-02, PRD-07-03, PRD-07-04, PRD-07-05, PRD-07-06, PRD-07-07, PRD-07-08, PRD-07-09, PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08",V2/D05-상품관리/상품관리.md,`PRD-07`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-01`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); `PRD-07-02`: 965행 `PRD-07-02` 필터 / 검색; `PRD-07-03`: 966행 `PRD-07-03` 재고 현황 테이블; `PRD-07-04`: 967행 `PRD-07-04` 입고 등록; `PRD-07-05`: 963행 `PRD-07` 재고 관리 (실물 상품 입출고 + 재고 조정); 외 13개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/상품관리.md,V2,V2,DLG-P023-시즌가격등록수정 시즌 특가 등록/수정,2677,DLG-P023,"DLG-P023, PRD-08, PRD-04, PRD-05, SCR-S003, SCR-S004, NFR-19, D-1, SCR-097",,"PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08, PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07, PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08",V2/D05-상품관리/상품관리.md,`PRD-08`: 775행 `PRD-08-06` 자동 적용; `PRD-08-01`: 769행 `PRD-08` 시즌 가격 관리 (기간 한정 특별가); `PRD-08-02`: 769행 `PRD-08` 시즌 가격 관리 (기간 한정 특별가); `PRD-08-03`: 769행 `PRD-08` 시즌 가격 관리 (기간 한정 특별가); `PRD-08-04`: 769행 `PRD-08` 시즌 가격 관리 (기간 한정 특별가); `PRD-08-05`: 769행 `PRD-08` 시즌 가격 관리 (기간 한정 특별가); 외 20개,범위 내 직접 연결 기능 없음으로 명시했습니다.
docs2/D05-상품관리/운영정책.md,V1,V1_SUPPORT,문서 서문,1,,,,,V1/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,직접 매칭 코드는 없지만 같은 원본 파일의 V1 구현 이해에 필요한 공통/운영 보조 섹션입니다.
docs2/D05-상품관리/운영정책.md,V2,V2_SUPPORT,문서 서문,1,,,,,V2/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,V2 구현에도 공통으로 필요한 보조 섹션입니다.
docs2/D05-상품관리/운영정책.md,V1,V1_SUPPORT,1. 핵심 원칙,5,,,,,V1/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,직접 매칭 코드는 없지만 같은 원본 파일의 V1 구현 이해에 필요한 공통/운영 보조 섹션입니다.
docs2/D05-상품관리/운영정책.md,V2,V2_SUPPORT,1. 핵심 원칙,5,,,,,V2/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,V2 구현에도 공통으로 필요한 보조 섹션입니다.
docs2/D05-상품관리/운영정책.md,V2,V2,2. 상태 / 운영 정의,24,,"PRD-05, PRD-04-01-02, DLG-P017, DLG-P018, DLG-P016, PRD-08",,"PRD-05, PRD-05-01, PRD-05-02, PRD-05-03, PRD-05-04, PRD-05-05, PRD-05-06, PRD-05-07, PRD-05-08, PRD-04, PRD-04-01, PRD-08, PRD-08-01, PRD-08-02, PRD-08-03, PRD-08-04, PRD-08-05, PRD-08-06, PRD-08-07, PRD-08-08",V2/D05-상품관리/운영정책.md,`PRD-05`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-01`: 945행 `PRD-05` 상품 카탈로그 (회원 상담 + 인쇄·공유); `PRD-05-02`: 947행 `PRD-05-02` 필터 바; `PRD-05-03`: 948행 `PRD-05-03` 카탈로그 미리보기; `PRD-05-04`: 949행 `PRD-05-04` 카탈로그 설정; `PRD-05-05`: 950행 `PRD-05-05` 카탈로그 편집; 외 14개,
docs2/D05-상품관리/운영정책.md,V1,V1_SUPPORT,3. 권한·책임 분리,46,,,,,V1/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,직접 매칭 코드는 없지만 같은 원본 파일의 V1 구현 이해에 필요한 공통/운영 보조 섹션입니다.
docs2/D05-상품관리/운영정책.md,V2,V2_SUPPORT,3. 권한·책임 분리,46,,,,,V2/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,V2 구현에도 공통으로 필요한 보조 섹션입니다.
docs2/D05-상품관리/운영정책.md,V1,V1_SUPPORT,4. KPI / 성과 측정,52,,,,,V1/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,직접 매칭 코드는 없지만 같은 원본 파일의 V1 구현 이해에 필요한 공통/운영 보조 섹션입니다.
docs2/D05-상품관리/운영정책.md,V2,V2_SUPPORT,4. KPI / 성과 측정,52,,,,,V2/D05-상품관리/운영정책.md,직접 매칭 코드 없음. 같은 원본 파일의 구현 기준을 이해하기 위한 보조 섹션입니다.,V2 구현에도 공통으로 필요한 보조 섹션입니다.
