key,label,kind,values,count,file,line,heading,raw
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,D04-수업관리/수업관리.md,1029,D04-수업관리 수업관리 > SCR-C013 수업 평가 피드백 > 2. UI 구성,- 수업 유형 필터: PT / GX / 골프 / 기타
generic::SCR-C013::평점 요약 카드,평점 요약 카드,generic,전체 평균 평점 / 강사별 평균 평점 랭킹,,D04-수업관리/수업관리.md,1030,D04-수업관리 수업관리 > SCR-C013 수업 평가 피드백 > 2. UI 구성,"- 평점 요약 카드: 전체 평균 평점, 강사별 평균 평점 랭킹"
generic::SCR-C016::요약 카드,요약 카드,generic,전체 예약 / 예약완료 / 출석완료 / 취소 / 노쇼 / 대기 건수,,D04-수업관리/수업관리.md,1269,D04-수업관리 수업관리 > SCR-C016 예약 목록 > 2. UI 구성,"- 요약 카드: 전체 예약, 예약완료, 출석완료, 취소·노쇼, 대기 건수"
generic::DLG-C001::수업 선택,수업 선택,generic,등록된 수업 템플릿 드롭다운 (수업명 / 유형 / 정원 자동 완성,,D04-수업관리/수업관리.md,1364,D04-수업관리 수업관리 > DLG-C001 수업 등록/수정 (캘린더) > 2. UI 구성,"- 수업 선택: 등록된 수업 템플릿 드롭다운 (수업명, 유형, 정원 자동 완성)"
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,D04-수업관리/수업관리.md,1366,D04-수업관리 수업관리 > DLG-C001 수업 등록/수정 (캘린더) > 2. UI 구성,- 강습 세션 유형: PT / GX / 골프 / 기타 선택. 강습세션수 KPI 집계 대상 수업일 때 필수
generic::DLG-C001::대상 유형,대상 유형,generic,회원 / 비회원 / 직원 선택 (비회원 선택 시 이름 / 연락처 직접 입력,,D04-수업관리/수업관리.md,1367,D04-수업관리 수업관리 > DLG-C001 수업 등록/수정 (캘린더) > 2. UI 구성,- 대상 유형: 회원 / 비회원 / 직원 선택 (비회원 선택 시 이름·연락처 직접 입력)
generic::DLG-C002::수업명 및 유형 배지,수업명 및 유형 배지,generic,수업명 / PT / GX / 골프 / 기타 유형 색상,,D04-수업관리/수업관리.md,1448,D04-수업관리 수업관리 > DLG-C002 일정 상세 > 2. UI 구성,"- 수업명 및 유형 배지: 수업명, PT/GX/골프/기타 유형 색상 배지"
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,D04-수업관리/수업관리.md,1449,D04-수업관리 수업관리 > DLG-C002 일정 상세 > 2. UI 구성,- 강습 세션 유형 배지: 강습세션수 KPI 대상 수업인 경우 PT / GX / 골프 / 기타 중 하나를 표시
generic::DLG-C003::수업 템플릿 선택,수업 템플릿 선택,generic,드롭다운으로 기존 수업 선택 (수업명 / 유형 / 정원 자동 완성,,D04-수업관리/수업관리.md,1533,D04-수업관리 수업관리 > DLG-C003 수업 등록/수정 (관리) > 2. UI 구성,- 수업 템플릿 선택: 드롭다운으로 기존 수업 선택 (수업명·유형·정원 자동 완성)
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,D04-수업관리/수업관리.md,1535,D04-수업관리 수업관리 > DLG-C003 수업 등록/수정 (관리) > 2. UI 구성,- 수업 유형: PT / GX / 골프 / 기타 선택
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,D04-수업관리/수업관리.md,1536,D04-수업관리 수업관리 > DLG-C003 수업 등록/수정 (관리) > 2. UI 구성,- 강습 세션 유형: PT / GX / 골프 / 기타 선택. 강습세션수 KPI 집계 대상 수업일 때 필수
generic::DLG-C005::수업 기본 정보,수업 기본 정보,generic,수업명 / 일시 / 강사명 / 장소 / 수업 유형 / 강습 세션 유형,,D04-수업관리/수업관리.md,1694,D04-수업관리 수업관리 > DLG-C005 수업 기록 상세 > 2. UI 구성,"- 수업 기본 정보: 수업명, 일시, 강사명, 장소, 수업 유형, 강습 세션 유형"
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,D04-수업관리/수업관리.md,2019,D04-수업관리 수업관리 > DLG-C009 템플릿 등록/수정 > 2. UI 구성,- 수업 유형: PT / GX / 골프 / 기타 선택
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,D04-수업관리/수업관리.md,2100,D04-수업관리 수업관리 > DLG-C010 강사 상세 > 2. UI 구성,- 강습 세션 유형별 분포 (PT / GX / 골프 / 기타)
generic::DLG-C012::조정 유형 선택,조정 유형 선택,generic,추가 / 차감 라디오 버튼,,D04-수업관리/수업관리.md,2259,D04-수업관리 수업관리 > DLG-C012 횟수 조정 > 2. UI 구성,- 조정 유형 선택: 추가 / 차감 라디오 버튼
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,4,D04-수업관리/운영정책.md,15,D04-수업관리 수업관리 — 운영정책 > 1. 핵심 원칙,- 수업 유형은 PT / GX / 골프 / 기타 4종으로 고정한다.
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,4,D04-수업관리/운영정책.md,16,D04-수업관리 수업관리 — 운영정책 > 1. 핵심 원칙,"- 강습 세션 유형은 PT / GX / 골프 / 기타 4종으로 고정하며, 기본값은 수업 유형과 동일하게 설정한다. 이 값은 강습세션수 KPI의 월간·주차별 집계 축으로 사용한다."
gx_subcategories,GX 세부종목,canonical,GX 기타 / 필라테스 / 스피닝 / 요가 / 줌바,5,D04-수업관리/운영정책.md,17,D04-수업관리 수업관리 — 운영정책 > 1. 핵심 원칙,"- GX 세부종목은 요가 / 필라테스 / 스피닝 / 줌바 / GX 기타 5종으로 고정하며, 상품/매출 분류 축이고 수업 유형·강습 세션 유형과 섞지 않는다."
product_categories,상품 대분류,canonical,회원권 / 수강권 / 운동복 / 락커 / 일반,,D05-상품관리/상품관리.md,50,D05-상품관리 상품관리 > SCR-P001 상품 관리 > 3단계 필터,| 1단계 | 상품 대분류 탭 | 전체 / 회원권 / 수강권 / 락커 / 운동복 / 일반 |
product_categories,상품 대분류,canonical,운동복 / 회원권 / 수강권 / 락커 / 일반,,D05-상품관리/상품관리.md,62,D05-상품관리 상품관리 > SCR-P001 상품 관리 > 상품 마스터 분류 모델,"| 1단계 | 상품 대분류 category | MEMBERSHIP(회원권) / LESSON_PASS(수강권) / LOCKER(락커) / WEAR(운동복 대여비, 재고 수량 차감 없음) / GENERAL(일반) |"
generic::SCR-P001::4. 분류 관리,4. 분류 관리,generic,수정 / 삭제,,D05-상품관리/상품관리.md,115,D05-상품관리 상품관리 > SCR-P001 상품 관리 > 3. 액션 / 흐름,"4. 분류 관리: ""분류 관리"" 탭 클릭 -> 상품 분류 등록/수정/삭제"
generic::SCR-P002::> 유형,> 유형,generic,화면 / 우측 패널,,D05-상품관리/상품관리.md,187,D05-상품관리 상품관리 > SCR-P002 상품 등록,> 유형: 화면/우측 패널
generic::SCR-P003::> 유형,> 유형,generic,화면 / 우측 패널,,D05-상품관리/상품관리.md,322,D05-상품관리 상품관리 > SCR-P003 상품 상세/수정 패널,> 유형: 화면/우측 패널
generic::SCR-P005::각 카드,각 카드,generic,상품명 / 가격 / 기간 / 횟수 / 주요 혜택 요약,,D05-상품관리/상품관리.md,516,D05-상품관리 상품관리 > SCR-P005 상품 카탈로그 > 카탈로그 뷰,"- 각 카드: 상품명, 가격, 기간/횟수, 주요 혜택 요약"
product_categories,상품 대분류,canonical,회원권 / 수강권 / 운동복 / 락커 / 일반,,D05-상품관리/상품관리.md,517,D05-상품관리 상품관리 > SCR-P005 상품 카탈로그 > 카탈로그 뷰,"- 상품 대분류별 색상 구분(회원권, 수강권, 락커, 운동복, 일반)"
product_categories,상품 대분류,canonical,회원권 / 수강권 / 운동복 / 락커 / 일반,1,D05-상품관리/상품관리.md,523,D05-상품관리 상품관리 > SCR-P005 상품 카탈로그 > 필터 바,- 1단계 상품 대분류 탭 필터 (회원권 / 수강권 / 락커 / 운동복 / 일반)
generic::DLG-P001-상품등록모달::> 유형,> 유형,generic,다이얼로그 / 우측 패널,,D05-상품관리/상품관리.md,936,D05-상품관리 상품관리 > DLG-P001-상품등록모달 상품 등록 모달,> 유형: 다이얼로그/우측 패널
generic::DLG-P022-입출고이력::이력 유형 필터,이력 유형 필터,generic,입고 / 출고 / 조정,,D05-상품관리/상품관리.md,2596,D05-상품관리 상품관리 > DLG-P022-입출고이력 입출고 이력 조회 > 2. UI 구성,- 이력 유형 필터: 전체 / 입고 / 출고 / 조정
generic::SCR-050::현황 요약 카드,현황 요약 카드,generic,전체 락커 수 / 사용중 수 / 만료 임박 수 / 고장 수를 화면 상단에,4,D06-시설관리/시설관리.md,34,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성,- 현황 요약 카드: 전체 락커 수 / 사용중 수 / 만료 임박 수 / 고장 수를 화면 상단에 4개 카드로 표시합니다.
generic::SCR-050::자동 회수 정책 상태 배지,자동 회수 정책 상태 배지,generic,자동 회수 / 이용권 만료 이벤트 자동 회수의 ON / OFF 상태를 읽기 전용,,D06-시설관리/시설관리.md,35,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성,"- 자동 회수 정책 상태 배지: D09 SCR-080A 지점 자동화 적용에서 현재 적용 중인 만료 경과 자동 회수, 이용권 만료 이벤트 자동 회수의 ON/OFF 상태를 읽기 전용으로 표시합니다."
generic::SCR-050::구역 탭,구역 탭,generic,A구역 / B구역 / C구역으로,,D06-시설관리/시설관리.md,36,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성,- 구역 탭: A구역 · B구역 · C구역으로 탭을 분리하여 원하는 구역료 집중해서 볼 수 있습니다.
generic::SCR-050::상태 필터 칩,상태 필터 칩,generic,사용중 / 미배정 / 만료 임박 / 고장,,D06-시설관리/시설관리.md,38,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성,- 상태 필터 칩: 전체 / 사용중 / 미배정 / 만료 임박 / 고장 필터를 칩 형태로 제공하고 각 상태 건수를 함께 표시합니다.
generic::SCR-050::리스트 뷰 테이블,리스트 뷰 테이블,generic,락커 번호 / 구역 / 상태 / 배정 회원 / 상품명 / 시작일 / 만료일 / 남은 일수 / 비고 / 액션,,D06-시설관리/시설관리.md,43,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성,- 리스트 뷰 테이블: 락커 번호 / 구역 / 상태 / 배정 회원 / 상품명 / 시작일 / 만료일 / 남은 일수 / 비고 / 액션 컬럼을 제공합니다.
generic::SCR-051::현황 요약 카드,현황 요약 카드,generic,총 사물함 수 / 사용 가능 수 / 사용중 수 / 시간 초 / 수 / 상태 비정상 수를,5,D06-시설관리/시설관리.md,134,D06-시설관리 시설관리 > SCR-051 사물함 배정 관리 > 2. UI 구성,- 현황 요약 카드: 총 사물함 수 / 사용 가능 수 / 사용중 수 / 시간 초과 수 / 상태 비정상 수를 5개 카드로 표시합니다.
generic::SCR-051::자동 회수 정책 상태 배지,자동 회수 정책 상태 배지,generic,실제 일괄 회수 ON / OFF 상태를 읽기 전용,0,D06-시설관리/시설관리.md,135,D06-시설관리 시설관리 > SCR-051 사물함 배정 관리 > 2. UI 구성,- 자동 회수 정책 상태 배지: D09 SCR-080A 지점 자동화 적용의 일일 사물함 22:00 상태 갱신(고정 ON)과 실제 일괄 회수 ON/OFF 상태를 읽기 전용으로 표시합니다.
generic::SCR-051::사물함 유형 탭,사물함 유형 탭,generic,일일 사물함 / 개인 사물함 / 골프 사물함으로,,D06-시설관리/시설관리.md,136,D06-시설관리 시설관리 > SCR-051 사물함 배정 관리 > 2. UI 구성,- 사물함 유형 탭: 일일 사물함 · 개인 사물함 · 골프 사물함으로 탭을 분리합니다. 각 탭에 현재 사물함 수를 표시합니다.
generic::SCR-052::현황 요약 카드,현황 요약 카드,generic,활성(사용중) 수 / 미사용 / 해제 / 분실 합계 수를,3,D06-시설관리/시설관리.md,219,D06-시설관리 시설관리 > SCR-052 밴드/카드 관리 > 2. UI 구성,- 현황 요약 카드: 전체 카드 수 / 활성(사용중) 수 / 미사용·해제·분실 합계 수를 3개 카드로 표시합니다.
generic::SCR-052::검색 및 상태 필터,검색 및 상태 필터,generic,회원명으로 검색하고 / 상태(활성 / 분실 / 해제)로,,D06-시설관리/시설관리.md,220,D06-시설관리 시설관리 > SCR-052 밴드/카드 관리 > 2. UI 구성,"- 검색 및 상태 필터: 카드 번호 또는 회원명으로 검색하고, 상태(활성/분실/해제)로 필터링합니다."
generic::SCR-052::카드 목록 테이블,카드 목록 테이블,generic,등록된 모든 RFID / 밴드의 목록을 표시,,D06-시설관리/시설관리.md,221,D06-시설관리 시설관리 > SCR-052 밴드/카드 관리 > 2. UI 구성,- 카드 목록 테이블: 등록된 모든 RFID 카드·밴드의 목록을 표시합니다.
generic::SCR-052::표시 항목,표시 항목,generic,순번 / 등록일 / 연결 회원명 / 연락처 / 사용자 유형(회원 / 직원 / 상태 / 배정일 / 연결 사물함,,D06-시설관리/시설관리.md,222,D06-시설관리 시설관리 > SCR-052 밴드/카드 관리 > 2. UI 구성,- 표시 항목: 순번 / 등록일 / 카드 번호 / 연결 회원명 / 연락처 / 사용자 유형(회원·직원) / 상태 / 배정일 / 연결 사물함
generic::SCR-052::신규 등록 버튼,신규 등록 버튼,generic,RFID / 밴드를 새로 등록,,D06-시설관리/시설관리.md,225,D06-시설관리 시설관리 > SCR-052 밴드/카드 관리 > 2. UI 구성,- 신규 등록 버튼: RFID 카드·밴드를 새로 등록합니다.
generic::SCR-053::현황 요약 카드,현황 요약 카드,generic,전체 룸 수 / 운영중 수 / 점검 / 고장 / 미사용 합계 수 / GX룸 수 / PT룸 수를,4,D06-시설관리/시설관리.md,301,D06-시설관리 시설관리 > SCR-053 운동룸 관리 > 2. UI 구성,- 현황 요약 카드: 전체 룸 수 / 운영중 수 / 점검·고장·미사용 합계 수 / GX룸 수·PT룸 수를 4개 카드로 표시합니다.
generic::SCR-053::유형 필터,유형 필터,generic,GX / PT / 스피닝 / 필라테스 / 기타로,,D06-시설관리/시설관리.md,303,D06-시설관리 시설관리 > SCR-053 운동룸 관리 > 2. UI 구성,- 유형 필터: 전체 · GX · PT · 스피닝 · 필라테스 · 기타로 필터링합니다.
generic::SCR-053::카드 내용,카드 내용,generic,룸명 / 유형 / 수용 인원 / 게이트 / 운영 상태 / 룸 설명 / 오늘 시간대별 예약 현황 슬롯 바 / 수정 / 삭제 버튼,,D06-시설관리/시설관리.md,305,D06-시설관리 시설관리 > SCR-053 운동룸 관리 > 2. UI 구성,- 카드 내용: 룸명 / 유형 배지 / 수용 인원 / 게이트 / 운영 상태 배지 / 룸 설명 / 오늘 시간대별 예약 현황 슬롯 바 / 수정·삭제 버튼.
generic::SCR-053::3. 룸 등록,3. 룸 등록,generic,유형 / 수용 인원,,D06-시설관리/시설관리.md,314,D06-시설관리 시설관리 > SCR-053 운동룸 관리 > 3. 액션 / 흐름,3. 룸 등록: [새 운동룸 등록] 클릭 -> 룸명·유형·수용 인원·설명 입력 -> 저장.
generic::SCR-054::현황 요약 카드,현황 요약 카드,generic,전체 타석 수 / 사용중 / 대기(빈 타석 / 예약 / 대기열 인원을,5,D06-시설관리/시설관리.md,381,D06-시설관리 시설관리 > SCR-054 골프 타석 관리 > 2. UI 구성,- 현황 요약 카드: 전체 타석 수 / 사용중 / 대기(빈 타석) / 예약 / 대기열 인원을 5개 카드로 표시합니다.
generic::SCR-054::각 카드 내용,각 카드 내용,generic,타석 번호 / 상태 / 이용 회원명 / 담당 프로명 / 남은 시간 카운트다운 / 프로젝터 on / off 토글 / 시작 / 종료 / 이동 / 점검 버튼,,D06-시설관리/시설관리.md,392,D06-시설관리 시설관리 > SCR-054 골프 타석 관리 > 2. UI 구성,- 각 카드 내용: 타석 번호 / 상태 배지 / 이용 회원명 / 담당 프로명 / 남은 시간 카운트다운 / 프로젝터 on/off 토글 / 시작·종료·이동·점검 버튼.
generic::SCR-055::현황 요약 카드,현황 요약 카드,generic,전체 품목 수 / 정상 재고 품목 수 / 부족 재고 품목 수 / 품절 품목 수를 표시,,D06-시설관리/시설관리.md,485,D06-시설관리 시설관리 > SCR-055 상품 재고 관리 > 2. UI 구성,- 현황 요약 카드: 전체 품목 수 / 정상 재고 품목 수 / 부족 재고 품목 수 / 품절 품목 수를 표시합니다.
generic::SCR-055::상태 탭,상태 탭,generic,정상 / 부족 / 품절,,D06-시설관리/시설관리.md,486,D06-시설관리 시설관리 > SCR-055 상품 재고 관리 > 2. UI 구성,- 상태 탭: 전체 · 정상 · 부족 · 품절 탭으로 필터링하고 각 탭에 건수를 표시합니다.
generic::SCR-056::현황 요약 카드,현황 요약 카드,generic,전체 장비 수 / 점검 예정(7일 이내) 수 / 수리 중 수 / 정상 운영 수를 표시,,D06-시설관리/시설관리.md,560,D06-시설관리 시설관리 > SCR-056 장비 점검 일정 > 2. UI 구성,- 현황 요약 카드: 전체 장비 수 / 점검 예정(7일 이내) 수 / 수리 중 수 / 정상 운영 수를 표시합니다.
generic::SCR-056::표시 항목,표시 항목,generic,장비명 / 장비 유형 / 설치 위치 / 마지막 점검일 / 다음 점검 예정일 / 점검 주기 / 현재 상태(정상 / 점검 예정 / 수리중 / 고장 / 액션 버튼,,D06-시설관리/시설관리.md,562,D06-시설관리 시설관리 > SCR-056 장비 점검 일정 > 2. UI 구성,- 표시 항목: 장비명 / 장비 유형 / 설치 위치 / 마지막 점검일 / 다음 점검 예정일 / 점검 주기 / 현재 상태(정상·점검 예정·수리중·고장) / 액션 버튼.
generic::SCR-057::현황 요약 카드,현황 요약 카드,generic,전체 품목 수 / 재고 부족 품목 수 / 이번 달 총 출고량 / 발주 대기 건수를 표시,,D06-시설관리/시설관리.md,643,D06-시설관리 시설관리 > SCR-057 소모품 재고 관리 > 2. UI 구성,- 현황 요약 카드: 전체 품목 수 / 재고 부족 품목 수 / 이번 달 총 출고량 / 발주 대기 건수를 표시합니다.
generic::SCR-058::오늘의 청소 현황 카드,오늘의 청소 현황 카드,generic,오늘 전체 청소 구역 수 / 완료 구역 수 / 미완료 구역 수 / 완료율(%)을 표시,,D06-시설관리/시설관리.md,725,D06-시설관리 시설관리 > SCR-058 청소 스케줄 > 2. UI 구성,- 오늘의 청소 현황 카드: 오늘 전체 청소 구역 수 / 완료 구역 수 / 미완료 구역 수 / 완료율(%)을 표시합니다.
generic::SCR-058::표시 항목,표시 항목,generic,구역명 / 청소 유형(일일 / 정기 / 담당자 / 예정 시간 / 완료 여부 체크박스 / 완료 시간,,D06-시설관리/시설관리.md,727,D06-시설관리 시설관리 > SCR-058 청소 스케줄 > 2. UI 구성,- 표시 항목: 구역명 / 청소 유형(일일·정기) / 담당자 / 예정 시간 / 완료 여부 체크박스 / 완료 시간.
generic::SCR-058::3. 스케줄 등록,3. 스케줄 등록,generic,청소 유형 / 담당자 / 주기,,D06-시설관리/시설관리.md,736,D06-시설관리 시설관리 > SCR-058 청소 스케줄 > 3. 액션 / 흐름,3. 스케줄 등록: [청소 스케줄 등록] 버튼 클릭 -> 구역명·청소 유형·담당자·주기·예정 시간 입력 -> 저장.
generic::SCR-059::탭 구조,탭 구조,generic,운동룸(SCR-053 / 골프 타석 / 기타 공간,,D06-시설관리/시설관리.md,805,D06-시설관리 시설관리 > SCR-059 공간 자산 관리 > 2. UI 구성,- 탭 구조: 운동룸(SCR-053) / 골프 타석 / 기타 공간. 기본 탭은 운동룸입니다.
generic::DLG-050-001::이력 테이블,이력 테이블,generic,날짜 / 상태(배정 / 회수 / 회원명을 시간 역순,,D06-시설관리/시설관리.md,877,D06-시설관리 시설관리 > DLG-050-001 락커 기록 조회 > 2. UI 구성,- 이력 테이블: 날짜 / 상태(배정·회수 배지) / 회원명을 시간 역순으로 표시합니다.
generic::DLG-052-001::사용자 유형 선택,사용자 유형 선택,generic,회원 / 직원 중 하나를 선택,,D06-시설관리/시설관리.md,1429,D06-시설관리 시설관리 > DLG-052-001 RFID 등록/수정 > 2. UI 구성,- 사용자 유형 선택: 회원 / 직원 중 하나를 선택합니다.
generic::DLG-052-002::이력 테이블,이력 테이블,generic,등록일 / 회원명 / 상태를 시간 역순,,D06-시설관리/시설관리.md,1508,D06-시설관리 시설관리 > DLG-052-002 RFID 이력 조회 > 2. UI 구성,- 이력 테이블: 등록일 / 카드 번호 / 회원명 / 상태를 시간 역순으로 표시합니다.
generic::DLG-053-001::유형 선택,유형 선택,generic,GX / PT / 스피닝 / 필라테스 / 기타 중 하나를 버튼,,D06-시설관리/시설관리.md,1654,D06-시설관리 시설관리 > DLG-053-001 룸 등록/수정 > 2. UI 구성,- 유형 선택: GX / PT / 스피닝 / 필라테스 / 기타 중 하나를 버튼으로 선택합니다.
generic::DLG-056-001::장비 유형 선택,장비 유형 선택,generic,유산소기구 / 웨이트기구 / GX장비 / 기타,,D06-시설관리/시설관리.md,1798,D06-시설관리 시설관리 > DLG-056-001 장비 등록 > 2. UI 구성,- 장비 유형 선택: 유산소기구 / 웨이트기구 / GX장비 / 기타 중 선택합니다.
generic::DLG-057-002::처리 유형 선택,처리 유형 선택,generic,입고 / 출고 / 버튼,,D06-시설관리/시설관리.md,2108,D06-시설관리 시설관리 > DLG-057-002 입출고 처리 > 2. UI 구성,- 처리 유형 선택: 입고 / 출고 탭 또는 버튼으로 선택합니다.
generic::DLG-058-001::청소 유형 선택,청소 유형 선택,generic,일일 청소 / 주간 청소 / 월간 청소,,D06-시설관리/시설관리.md,2267,D06-시설관리 시설관리 > DLG-058-001 청소 스케줄 등록 > 2. UI 구성,- 청소 유형 선택: 일일 청소 / 주간 청소 / 월간 청소 중 선택합니다.
generic::global::상태 필터,상태 필터,generic,활성 / 분실 / 해제,,D06-시설관리/운영정책.md,39,D06-시설관리 시설관리 — 운영정책 > 2. 상태 / 운영 정의,- 상태 필터: 활성 / 분실 / 해제
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,D07-직원관리/운영정책.md,8,D07-직원관리 직원관리 — 운영정책 > 1. 핵심 원칙,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 한다. owner의 화면 표시명은 Owner(지점장)으로 통일한다."
generic::global::근태 목록 테이블 8개 컬럼,근태 목록 테이블 8개 컬럼,generic,날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력,8,D07-직원관리/운영정책.md,32,D07-직원관리 직원관리 — 운영정책 > 2. 상태 / 운영 정의,- 근태 목록 테이블 8개 컬럼: 날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력.
generic::global::급여 명세서 목록 9개 컬럼,급여 명세서 목록 9개 컬럼,generic,직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션,9,D07-직원관리/운영정책.md,48,D07-직원관리 직원관리 — 운영정책 > 2. 상태 / 운영 정의,- 급여 명세서 목록 9개 컬럼: 직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션.
generic::SCR-060::요약 지표 카드 (4개),요약 지표 카드 (4개),generic,전체 직원 수 / 재직 중 인원 / 휴직 중 인원 / 퇴사 인원을 한눈에 표시,4,D07-직원관리/직원관리.md,32,D07-직원관리 직원관리 > SCR-060 직원 목록 > 2. UI 구성,- 요약 지표 카드 (4개): 전체 직원 수 / 재직 중 인원 / 휴직 중 인원 / 퇴사 인원을 한눈에 표시합니다. 카드 클릭 시 해당 상태로 자동 필터링됩니다.
generic::SCR-060::재직 상태 필터,재직 상태 필터,generic,재직 / 휴직 / 퇴사,,D07-직원관리/직원관리.md,36,D07-직원관리 직원관리 > SCR-060 직원 목록 > 2. UI 구성,- 재직 상태 필터: 재직 / 휴직 / 퇴사 중 선택해 필터링합니다.
generic::SCR-060::직원 목록 테이블,직원 목록 테이블,generic,번호 / 직원명 / 소속 지점 / 직무 / 연락처 / 입사일 / 재직 상태 / 메모 / 더보기,9,D07-직원관리/직원관리.md,38,D07-직원관리 직원관리 > SCR-060 직원 목록 > 2. UI 구성,- 직원 목록 테이블: 번호 / 직원명 / 소속 지점 / 직무 배지 / 연락처 / 입사일 / 재직 상태 배지 / 메모 / 더보기 9개 컬럼으로 구성됩니다.
generic::SCR-063::요약 지표 카드 (5개),요약 지표 카드 (5개),generic,해당 기간의 정상 출근 일수 / 지각 횟수 / 결근 횟수 / 총 근무 시간 / 평균 출근율을 요약,5,D07-직원관리/직원관리.md,345,D07-직원관리 직원관리 > SCR-063 직원 근태 관리 > 2. UI 구성,- 요약 지표 카드 (5개): 해당 기간의 정상 출근 일수 / 지각 횟수 / 결근 횟수 / 총 근무 시간 / 평균 출근율을 요약합니다.
generic::SCR-063::근태 목록 테이블,근태 목록 테이블,generic,날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력,8,D07-직원관리/직원관리.md,346,D07-직원관리 직원관리 > SCR-063 직원 근태 관리 > 2. UI 구성,- 근태 목록 테이블: 날짜 / 직원명 / 출근 시각 / 퇴근 시각 / 근무 시간 / 상태 / 출처 / 보정 이력 8개 컬럼으로 구성됩니다.
generic::SCR-063::직원 지각 기준 표시,직원 지각 기준 표시,generic,정규 출근 시각 / 10분까지는 정상 / 10분 초,,D07-직원관리/직원관리.md,349,D07-직원관리 직원관리 > SCR-063 직원 근태 관리 > 2. UI 구성,"- 직원 지각 기준 표시: 현재 지점의 직원 지각 허용 시간을 상단 정책 배지로 표시합니다. 기본값은 10분이며, 정규 출근 시각 + 10분까지는 정상, 10분 초과 출근부터 지각으로 분류합니다. 이 값은 D09 SCR-086 출석 관리 설정 > 직원 근태 기준 설정에서 Owner(지점장)이 변경할 수 있습니다."
generic::SCR-064::요약 지표 카드,요약 지표 카드,generic,전체 지급 예정 금액 / 확정 완료 인원 / 미확정 인원 / 이전 월 대비 증감을 표시,,D07-직원관리/직원관리.md,463,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,- 요약 지표 카드: 전체 지급 예정 금액 / 확정 완료 인원 / 미확정 인원 / 이전 월 대비 증감을 표시합니다.
generic::SCR-064::직원별 급여 테이블,직원별 급여 테이블,generic,직원명 / 역할 / 급여 형태 / 기본급 / 수당 합계 / 공제 합계 / 수수료 / 실지급액 / 확정 상태 / 액션,10,D07-직원관리/직원관리.md,464,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,- 직원별 급여 테이블: 직원명 / 역할 / 급여 형태 / 기본급 / 수당 합계 / 공제 합계 / 수수료 / 실지급액 / 확정 상태 / 액션 10개 컬럼으로 구성됩니다.
generic::SCR-064::급여 정책 템플릿 패널,급여 정책 템플릿 패널,generic,화면 우측 / 하단 보조 패널에서 직급별 정책 목록을 조회,,D07-직원관리/직원관리.md,465,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,- 급여 정책 템플릿 패널: 화면 우측 또는 하단 보조 패널에서 직급별 정책 목록을 조회합니다. 매출 타입 / 수업 타입 탭으로 정책 분류를 전환합니다.
generic::SCR-064::직군별 산식 탭,직군별 산식 탭,generic,FC / PT / GX / 공통 / 각 직군의 정률제 / 고정급제 / 시급제 / 혼합제 산식을 따로 조회,,D07-직원관리/직원관리.md,466,D07-직원관리 직원관리 > SCR-064 급여 관리 > 2. UI 구성,"- 직군별 산식 탭: FC / PT / GX / 공통 탭을 제공하며, 각 직군의 정률제 / 고정급제 / 시급제 / 혼합제 산식을 따로 조회합니다."
